,words,vectors,cluster,cluster_value,closeness_score,sentiment_coeff
76,may,"[-0.12144999  0.1607955   0.11422532 -0.07247455 -0.05349888  0.02321138
 -0.16767846  0.07604402  0.07393392  0.10210656 -0.15806344 -0.00443788
 -0.11008225  0.10189334  0.17444032 -0.01368052 -0.13723809  0.07864461
 -0.00535596  0.0450186  -0.10901169 -0.00766769 -0.0412038   0.12926914
 -0.13766603 -0.06418106 -0.02554232 -0.05412969  0.09881556 -0.0075299
 -0.04168283 -0.14721997 -0.16978374  0.03297066 -0.01905655 -0.16113073
  0.12127211  0.12462408  0.10802905 -0.05565496 -0.00369338  0.13678584
 -0.11582893 -0.12143134 -0.1391601   0.07727535 -0.1662195   0.02745463
  0.14096557  0.02464958 -0.15857711  0.13711438  0.09647709 -0.14089683
  0.10165103  0.14607213  0.10823669 -0.07645432  0.10347217 -0.08278958
 -0.1330271   0.06733469 -0.0953974  -0.03013758 -0.0988173  -0.12506251
 -0.02750318  0.0197986   0.01861005  0.13498175  0.05869199 -0.1735005
 -0.15228143 -0.03394729 -0.04024746 -0.11011317  0.15367563  0.07358519
 -0.13460028  0.09811857 -0.02818592 -0.12592426 -0.00170138  0.12516558
 -0.09121937 -0.06089843 -0.04166919  0.08809987  0.08991468 -0.13100505
 -0.14808305 -0.00496569  0.05101005  0.05488802  0.06123682  0.00136106
 -0.0218953   0.06342298 -0.01320997  0.09686624]",[0],1,1.0080816116476652,1.0080816116476652
77,hate,"[ 0.01870911  0.16579896 -0.06677777  0.05722814  0.06415618 -0.13051552
  0.17955366  0.1114836   0.08820741 -0.02799106  0.17846368  0.07088573
 -0.02240794  0.07390083  0.10859703  0.14249283  0.03410989  0.02188502
 -0.06102332 -0.10775158 -0.16134411 -0.02806401 -0.04295019  0.04477609
 -0.00192193  0.02683237  0.0959533  -0.12482365  0.12341703  0.12207593
  0.1183691   0.04081116 -0.0050911   0.02890938 -0.15282208 -0.10362224
  0.03133637 -0.01163715  0.07399544 -0.09407701  0.09362539 -0.0593948
  0.12184196 -0.06001077 -0.07361581  0.04211043 -0.02462048 -0.05266991
 -0.06440878  0.15665515 -0.15967765  0.08443345 -0.06440772  0.18577494
  0.08109099  0.04587306 -0.05451283 -0.02571178 -0.11439862 -0.03419123
  0.11878169 -0.16894077  0.04979791  0.07694475  0.12817414 -0.0657037
  0.10854124 -0.17982392  0.00613434  0.16362011  0.07309078 -0.10325758
 -0.05360732 -0.154302    0.00766647  0.09328376 -0.13703892  0.10280836
 -0.08237264  0.10349579  0.1073714   0.04179186 -0.02688644 -0.1699074
 -0.1115362   0.02158979 -0.19466035  0.17795965  0.07242614 -0.01777729
  0.16996525 -0.06922927  0.01926421  0.02595086  0.1442936   0.05945396
 -0.05840456 -0.08376227 -0.15888862  0.10591563]",[0],1,1.0175981792342141,1.0175981792342141
78,big,"[ 0.08907633  0.11220338  0.09998397 -0.15303953  0.15677725 -0.13068728
  0.01437515  0.00311059  0.11321472 -0.1419686   0.04903793 -0.10084353
  0.00111697  0.12056993 -0.1481785   0.16035587 -0.14502926  0.10705243
 -0.13492656 -0.11033551 -0.12882149  0.10129971 -0.03901255  0.02684121
 -0.14710715  0.16008665  0.04623145 -0.07493469 -0.05493772  0.1285721
  0.04919982 -0.15285002  0.0549624  -0.0893549   0.03085182  0.13292873
 -0.02509686  0.00038813  0.09716426 -0.09512503  0.05685646  0.06678084
 -0.15777382 -0.0579144   0.13060069  0.03031928  0.14903928 -0.02852565
  0.13919374 -0.13383552  0.0865128  -0.14511018  0.04041582  0.1333761
 -0.03514136  0.11977753 -0.15277122 -0.01407497  0.06100821 -0.08109273
  0.11857987 -0.11690158 -0.02189079  0.14821616  0.12209889  0.0140138
  0.15994112 -0.15822648 -0.04896979  0.04292034 -0.04073077  0.08031677
  0.1252831  -0.06483404 -0.03390468  0.15654546 -0.10318819 -0.14129475
 -0.00984615 -0.12546025  0.01243995  0.03318684 -0.12570816 -0.00863236
 -0.07742912 -0.04046809  0.03953785  0.06331009 -0.03903795  0.13665223
  0.01199419  0.11969881  0.05272054  0.07427222  0.1627432  -0.06464834
  0.00620769 -0.06655703  0.06509165 -0.10403525]",[0],1,1.0083961614471615,1.0083961614471615
79,use,"[-0.03890381  0.1371608  -0.05193314  0.06249535  0.00195507  0.02022699
 -0.00141288 -0.14367233  0.15412702  0.1227923  -0.17183837 -0.1311307
  0.03954341  0.00456169 -0.04767562  0.15215367 -0.1511139  -0.06067757
  0.12852758 -0.01845484 -0.0908088   0.16253702  0.12407007 -0.07143416
 -0.13192752 -0.01524918  0.14571019 -0.05030147  0.07574823 -0.03483737
  0.07409666 -0.01585447  0.10888027  0.17228423 -0.15594108  0.11433275
 -0.13828488 -0.1694688   0.09762502  0.03418599  0.09435188 -0.16817436
  0.14446126 -0.14918187 -0.11079012  0.03123857 -0.07861608  0.04030313
 -0.08714805 -0.11223058  0.11964035 -0.0435811   0.11258257 -0.04621084
 -0.01113184  0.07193617  0.12554832 -0.02830236 -0.18334773 -0.03485674
  0.12213513  0.11912026 -0.12025167  0.0603867   0.1593013  -0.1331397
  0.00789405  0.01496947 -0.10907548 -0.091159    0.08938755 -0.08631773
 -0.0848164   0.03763986  0.17106588  0.13174906 -0.09986538 -0.04889458
  0.15787697  0.00523985 -0.08761781 -0.14938937 -0.10021299  0.1053199
  0.03871542 -0.1098593   0.10689123 -0.03506602  0.00182098 -0.08146886
  0.06521136  0.01315457  0.03535565 -0.06826652 -0.04433139 -0.00308222
 -0.06822886 -0.02711186  0.13384034  0.04089789]",[0],1,1.0351357423562078,1.0351357423562078
80,right,"[ 0.10552225  0.06692144  0.03137932  0.01118967  0.15635648  0.08592974
 -0.13692088  0.14083047 -0.09477454 -0.01493997 -0.16475211 -0.1654899
 -0.06722773  0.09453589  0.02878347 -0.01451701 -0.1042332   0.10008704
  0.14315732  0.12523136 -0.01606449 -0.1498745   0.14095078 -0.03607709
  0.04329247  0.08521104  0.1704782  -0.01711016 -0.08279216 -0.01722797
  0.05380262 -0.00759847 -0.02912523  0.1730073   0.04091356 -0.09211029
  0.1664151  -0.1193014  -0.05349084  0.09469106 -0.10329135  0.12022696
 -0.10935485 -0.16093814 -0.16237874  0.04013554  0.10513713  0.12655592
  0.05344119  0.07727516 -0.00993135 -0.12491196  0.17660184 -0.11760936
  0.1217917  -0.01918607 -0.02169375 -0.04485666  0.14136745 -0.11751249
  0.03358697  0.00667778  0.02243952 -0.10987505 -0.14825208 -0.14991769
 -0.07203912 -0.00346111 -0.11492433  0.15566717  0.04738583 -0.1229092
 -0.08878383 -0.10669339 -0.14393695  0.00383834 -0.01974891  0.15872066
  0.07546767 -0.01716598  0.16413243 -0.10243462 -0.15818006  0.02652229
 -0.10315804 -0.0627744   0.03722495 -0.13642901 -0.0324655   0.04563138
  0.02246739 -0.02321703 -0.02005973  0.16145788  0.05504638 -0.04104754
 -0.09302474 -0.12299989 -0.02791762 -0.06250893]",[0],1,1.0162635997607445,1.0162635997607445
81,ukraine,"[-0.1720413  -0.00179791 -0.07591747 -0.07291116 -0.02785579 -0.03362411
  0.12829077  0.08192818  0.1543928   0.0930288   0.06829687  0.02708396
  0.07973064 -0.00383404  0.1561308  -0.13706207  0.03329263  0.04658262
  0.16000223 -0.09986092  0.16173461  0.09001461 -0.09245816  0.15875943
 -0.07729184  0.12318709 -0.15994708 -0.08749865  0.08790454 -0.01302969
 -0.13071832 -0.00880717 -0.14681758  0.09244768  0.13431334 -0.01949542
  0.09935704 -0.05976384  0.06766456  0.02653148 -0.15121956  0.0277131
 -0.09762645  0.12062402 -0.10332924  0.15366046 -0.00208892  0.12181559
  0.09298807  0.17685747  0.01834486  0.0134734   0.02900272 -0.02778737
 -0.04228528  0.07333428  0.1530844   0.13076943  0.02933337  0.08089204
 -0.02305905  0.03331236 -0.08340788 -0.11714807 -0.1380444   0.08235294
 -0.10687135  0.14568725 -0.10878932 -0.00710763 -0.13029397  0.1230834
  0.10080696  0.03052436 -0.01519828 -0.0783714  -0.11280919  0.16796128
 -0.15539055  0.0851023   0.06552836  0.16498944  0.04273224  0.04778023
  0.07350797  0.09178745 -0.16549969 -0.07584175  0.01021016  0.00668589
  0.08664292 -0.03119022 -0.03951086  0.06933061  0.07426145  0.16379201
  0.15720978  0.01373882  0.01302615 -0.17212234]",[1],-1,1.0254929640212047,-1.0254929640212047
82,major,"[ 0.08129109 -0.05679463  0.06111774  0.01301647  0.14900514  0.08980227
  0.16042838  0.0334166  -0.09322827 -0.09656896 -0.13545111  0.03237293
  0.12907453  0.12373871 -0.02701283  0.00300394 -0.10962293  0.10262427
  0.09135229  0.00823584  0.15961748 -0.13585106 -0.14100109  0.15347248
  0.08408151 -0.14850572  0.1207405  -0.07759692  0.01654563  0.04814931
 -0.14961769  0.1083134  -0.09287696 -0.09317229  0.10252434  0.12680198
  0.1263517   0.06053603  0.02211676 -0.1373776  -0.02079703 -0.01656205
  0.04386301  0.12694609  0.12846853 -0.01512781 -0.09619683  0.11559608
  0.14876634 -0.09187554  0.06911652  0.11450236 -0.00658811  0.06596588
 -0.10656115 -0.15305983 -0.09804074 -0.12782383 -0.14715718  0.08236875
 -0.09655292  0.11415706  0.01369607 -0.04233013 -0.15898554 -0.07300922
  0.05343258  0.15570998 -0.04907474  0.1176022  -0.05911903  0.15834367
 -0.01824313 -0.10467178  0.06567026  0.00488711  0.12645718 -0.13062634
  0.03511788  0.05889398  0.1332329  -0.03150559 -0.05953407 -0.12840447
  0.07217204 -0.10607091  0.10280271  0.13576034  0.10958344  0.12059236
 -0.08329787  0.15322626 -0.12038285  0.13067068 -0.0523818   0.01801151
 -0.01540371  0.00048571  0.11905654  0.02763628]",[1],-1,1.0212369969300894,-1.0212369969300894
83,fsd_beta,"[-0.14574556  0.09111701  0.06737905 -0.09525686  0.10158142 -0.02509351
  0.09333253 -0.02299224  0.08928683  0.09314752 -0.04871393 -0.15431741
 -0.01131469  0.04747881 -0.11324422 -0.136981    0.0198659   0.00243194
 -0.07525793 -0.09415762  0.13877885  0.16431606 -0.12247665 -0.11808511
  0.00425124 -0.05638639 -0.01205589 -0.1040795  -0.13533685 -0.07919238
  0.0605212   0.06834162 -0.1422293  -0.13903649 -0.11360748  0.04696637
 -0.14188363 -0.00141757  0.13921495 -0.15194404 -0.05599907  0.14943367
  0.11340256 -0.00243376 -0.06617039 -0.14055479 -0.08110232  0.00940275
  0.12876971 -0.03314568  0.1648603  -0.14180864  0.08248227  0.09342346
 -0.07630206  0.12519602 -0.10009187  0.06654754 -0.16539611 -0.00636982
 -0.03552648  0.11298276  0.05660356 -0.1549705  -0.05340102 -0.0860365
 -0.11593039  0.02900373  0.11460423 -0.09153565  0.13745354  0.04620808
 -0.10976803 -0.00596967  0.05457899  0.11036073 -0.00361402  0.15598065
 -0.0765673  -0.1478867  -0.13827796  0.07525517 -0.08305249 -0.13252273
 -0.10179812  0.0204129   0.13413857 -0.04565221  0.07019556 -0.01176445
  0.16522446  0.08718611 -0.12831058 -0.15522774 -0.04583486  0.05145092
  0.08822813  0.11438296  0.05213127  0.12557712]",[1],-1,1.0179485272072049,-1.0179485272072049
84,almost,"[ 0.07109091  0.00630344  0.08245118  0.05096702  0.02692774 -0.11946426
 -0.13131177 -0.08949336 -0.1220858   0.15866314 -0.15014605 -0.15723322
  0.05040731  0.13789833  0.1197882  -0.07905699  0.11046107  0.00031522
 -0.06693084 -0.09136595 -0.02823131 -0.13048582  0.02248334  0.12025929
 -0.05484399  0.04379779  0.07315765  0.11798662 -0.1128865   0.04209127
 -0.02832532  0.08078622 -0.0415938  -0.12634316  0.01066294 -0.15673122
  0.13614118 -0.1421815  -0.01371544  0.11274513 -0.09495274 -0.1515678
 -0.06992835 -0.13359983  0.11250706 -0.12825547 -0.08286181 -0.14650652
  0.16404556 -0.05194869 -0.0859592   0.02280406  0.00342751  0.139916
 -0.03278776 -0.10782403 -0.08841168 -0.14942725  0.15107138  0.15905395
  0.03974778 -0.11561238 -0.04126487  0.0796949  -0.10645059  0.14540589
  0.11935348 -0.02829508 -0.11741122  0.16650929 -0.00131503 -0.06643199
  0.04825927 -0.11281497 -0.1470165   0.12234814  0.00595918  0.05285707
  0.16311212 -0.06516237 -0.08575018 -0.15390585  0.13630065 -0.06044658
  0.09606531  0.04702547 -0.13642576  0.02454811  0.15692338 -0.0775556
  0.01784321 -0.02072493  0.10106792 -0.05040491 -0.06034668 -0.13317588
 -0.05716104  0.04171591 -0.03485717  0.01420087]",[0],1,1.0288950619144388,1.0288950619144388
85,lot,"[ 0.16606809  0.13380675  0.12505151  0.10535514  0.08956797 -0.03752688
  0.00742298  0.09846102 -0.12082246  0.04429253 -0.07124957  0.14185242
  0.1037003  -0.09646297  0.04566939 -0.07002652 -0.1687588  -0.01232661
  0.01099669 -0.1309315   0.02855721  0.03263544 -0.1551449  -0.03721774
 -0.03617034  0.084393    0.09596304  0.10236847  0.02880531 -0.1421897
  0.00563322  0.18055592  0.15830769  0.09811837  0.04793835  0.09528694
 -0.08275024 -0.094782   -0.00900642 -0.09056491  0.10684498  0.13509727
 -0.01594309 -0.16068745 -0.07175754 -0.13261475 -0.1492156   0.03548927
  0.05521729 -0.09039382 -0.12423893  0.00166678  0.01316361  0.01162438
  0.13981602 -0.03460454 -0.16608994  0.10722506  0.13250108 -0.10135603
  0.14104566  0.0925478  -0.04839268 -0.02834236  0.10578427  0.14375836
  0.15505037 -0.11982111  0.00565943 -0.09170089 -0.16669206 -0.06349328
 -0.05628792 -0.10339063  0.05959094 -0.06862149  0.00588874 -0.04135331
  0.03666139  0.09956016  0.17485613  0.06806507 -0.07373784  0.10544987
  0.07842666  0.01933336  0.17200898 -0.07183792  0.08995965 -0.12681302
  0.08412036  0.16373219 -0.14760526  0.04488458  0.10656692 -0.09704708
 -0.12434814 -0.07227843  0.06158141  0.02381847]",[1],-1,1.002159369538372,-1.002159369538372
86,future,"[ 0.13842303 -0.01203939  0.10880928 -0.17274716  0.01172509 -0.07371433
  0.01399252  0.0282451   0.18467432  0.11716103  0.056382   -0.1173744
  0.13401523 -0.09935103 -0.04715804 -0.03016293 -0.04249308 -0.08126274
  0.14052787  0.12457857  0.00303045  0.02109184 -0.05942523 -0.10686456
 -0.09463062 -0.00354233 -0.15800545  0.00529513  0.06523591 -0.08779871
  0.07890803  0.03874504  0.01266115  0.10230269  0.02062101 -0.10640668
  0.0744166  -0.07718966  0.16534561 -0.13182813  0.06083423 -0.06732394
 -0.01087601  0.10612866  0.16010244  0.09303293  0.11214714  0.1597451
  0.07281963 -0.04076914 -0.04020385 -0.15401655  0.00557468 -0.12578483
  0.08156925  0.00513588  0.13041863 -0.14679734 -0.12440313  0.07718534
  0.02979454 -0.07338637  0.03643729 -0.00827237  0.11239287 -0.0319573
  0.05936822 -0.04743068  0.0949427   0.12976237 -0.090779   -0.1758835
 -0.06839623  0.14264807 -0.119244   -0.15453091  0.10187659 -0.14195967
 -0.10758584 -0.11493628 -0.0697898   0.13573541 -0.10948771  0.1830785
  0.17910619 -0.12818153  0.11011257  0.01794898  0.08027844  0.03429404
  0.10791087 -0.11380421  0.09867275  0.08545719  0.13462798 -0.01416404
 -0.10058951 -0.09873047 -0.03685664 -0.09704789]",[0],1,1.000524941077398,1.000524941077398
87,need,"[-0.06952154  0.04675372  0.03420107 -0.16209066  0.14750965  0.10450338
 -0.13595471  0.11281105  0.04657291  0.0173581   0.05374588 -0.16868734
 -0.01434537  0.06992021  0.10944818 -0.04379435  0.1683469  -0.16023336
  0.00343936 -0.06910893  0.06116072 -0.0309677   0.01107202 -0.13239132
  0.03090343  0.15675496  0.11044715 -0.03143904 -0.17478243  0.10726172
  0.05877572  0.04269969 -0.14897549 -0.0407894  -0.12529416  0.01078431
 -0.08601828 -0.00406376  0.14549056 -0.04660797 -0.03453097 -0.132663
  0.07730866  0.1164495   0.09312405  0.00360759 -0.06074627 -0.0013719
  0.12439534 -0.01515787 -0.14629295 -0.03466398  0.11513566  0.14786632
 -0.15325294  0.15011647 -0.07058358  0.08327143  0.00737973 -0.1536455
  0.12964182 -0.03626285 -0.16410804  0.06627569  0.11488149  0.02018375
 -0.12265715  0.10963798  0.03958415 -0.06961902  0.15728049  0.12299335
  0.01330824 -0.06839409 -0.11970344 -0.01103004  0.08453394 -0.08521414
 -0.03659965  0.08377145  0.15246451 -0.1227177   0.12281326  0.11107919
  0.06733512  0.07421069  0.1184187  -0.10476463  0.06547983  0.08810013
  0.060549   -0.14302662 -0.10517091 -0.02146095 -0.06145894  0.11729848
  0.16945904 -0.0902061  -0.15073283  0.03804604]",[0],1,1.00382923740572,1.00382923740572
88,coming,"[-0.08143476  0.00026437  0.08110242 -0.17784789  0.06712889 -0.03027584
 -0.10388303  0.18015297 -0.05568368 -0.1592964  -0.11034422 -0.11869692
 -0.01742637 -0.17060171 -0.1062878   0.01084082  0.01673096 -0.08601373
 -0.05199522 -0.16311464  0.0706002  -0.14253259 -0.04435844 -0.15011084
 -0.06014013  0.06195238  0.02842622 -0.13573538  0.16196276  0.16213824
  0.16148639  0.0040299   0.07441632 -0.06865361 -0.02595314  0.14643672
 -0.11052333  0.0983674  -0.12257961 -0.05706738 -0.09583519  0.03075642
  0.17468879  0.04620664 -0.02391556  0.15568285 -0.07237265  0.16433194
 -0.12312637  0.08328689 -0.00511861 -0.12550832  0.06831665  0.03455811
 -0.02611187 -0.14975265 -0.0557727  -0.02438526 -0.04464323  0.09352601
  0.0132814   0.11611974 -0.07560392 -0.04896742 -0.07039039 -0.07557401
  0.04127642  0.08152537  0.00205597  0.14790611  0.04073473  0.1154422
  0.11437759  0.06576214  0.10835783 -0.04589715  0.09235449 -0.06522623
 -0.10587833  0.08901196 -0.07522121  0.05631682 -0.12106634 -0.16893265
  0.14282198  0.00385065  0.02000611  0.17062874 -0.14309897 -0.07525183
  0.04304503  0.1675403   0.00431995  0.11072846  0.02790108  0.02085931
 -0.17516106 -0.12282553  0.08394621 -0.00432398]",[1],-1,1.0342285632284307,-1.0342285632284307
89,starts,"[ 0.05628259  0.15626441  0.11765095 -0.1686176  -0.02445074 -0.05412766
  0.16516958 -0.04614975  0.00225507  0.1048885  -0.05662315 -0.1556177
  0.01387249 -0.08554644 -0.04502378  0.137303    0.01306903  0.08347344
  0.02315983 -0.07643386 -0.04713191  0.09893698  0.0691488   0.14300777
  0.10566516  0.16227674  0.16915886  0.15759435  0.03629846  0.01199295
 -0.02212464 -0.12688716  0.08923565  0.00837287 -0.0520175  -0.10959748
  0.14730829  0.00955944  0.00609385 -0.14605887 -0.13098525  0.07032075
  0.08001538 -0.14895082  0.0200348  -0.07228562  0.11006692  0.11924978
 -0.10322689 -0.13276985 -0.11483192 -0.10831789  0.13001922 -0.04379597
 -0.0916603  -0.05284162  0.02417245  0.10677    -0.06867205 -0.14021038
  0.12693612 -0.02305837  0.12380078  0.10546909 -0.11928327  0.10187026
 -0.14428495  0.14099576 -0.05055328 -0.1577063  -0.1201309   0.1639138
 -0.01559304 -0.03400613 -0.03470637  0.14021298 -0.15989728  0.16698061
 -0.06117136 -0.02318853  0.1124512   0.00359765  0.01482186 -0.00580247
  0.16693687  0.17455111  0.02598026  0.00083673  0.15327652  0.05524287
 -0.10460626 -0.01928266 -0.05845978  0.07848587  0.02742955  0.07240239
 -0.11725676  0.07320649 -0.01484086  0.02600626]",[0],1,0.991819023158399,0.991819023158399
90,ai,"[ 0.10990907 -0.00816372 -0.07167272 -0.06381817 -0.10347108  0.01208731
  0.16799842  0.02087341 -0.09464155  0.03920754 -0.02096681 -0.15887393
 -0.16874993 -0.13892882 -0.05262199  0.08316801  0.05039803  0.07979856
 -0.0456268  -0.13297264 -0.00022914  0.09691857  0.14701843  0.15818329
 -0.07406297  0.1591943   0.00898662  0.01468582  0.08230422 -0.12511663
 -0.02517991  0.10417146  0.07494088  0.00620744  0.07927433  0.1474981
  0.1145559   0.0094979   0.16201614 -0.10348671  0.05184523 -0.13171786
  0.11330133 -0.16452877 -0.14002006  0.1392693  -0.15233395  0.14554618
 -0.05287509 -0.14009553 -0.03672693  0.05721519  0.16462125 -0.06985359
  0.05503028  0.1320616  -0.01681629  0.16264692 -0.09847256 -0.01341651
 -0.08454997 -0.0373796   0.03545857  0.14132264  0.12345538 -0.07336385
 -0.0207724   0.13933198  0.15866873  0.16268694 -0.09724941 -0.10091243
  0.08372685 -0.03662961 -0.02329373  0.09370828  0.00970365 -0.08883324
  0.16948089  0.06770632 -0.05062177 -0.02585779 -0.0059913   0.16750017
  0.03527414  0.12801369  0.00298742  0.15728432 -0.00565255  0.02606393
  0.15012684  0.09357832  0.08714807 -0.08453914 -0.01759227  0.07755496
 -0.03089225 -0.13690396 -0.01271426 -0.07290685]",[0],1,1.0138723072317237,1.0138723072317237
91,never,"[-0.005702    0.0670817  -0.11455213  0.13805762 -0.08839624 -0.12166559
  0.09447868 -0.07644038 -0.06207675 -0.14855123 -0.05113303 -0.18021399
  0.07368011 -0.07999201  0.0062477  -0.01848153 -0.14043848 -0.17462973
  0.05733231 -0.13239902  0.1361864   0.0721259   0.08021037  0.13170502
  0.05328436 -0.16544278 -0.05223588  0.08948038 -0.03101179 -0.0706422
  0.03971702 -0.0236888   0.10866478  0.16922763 -0.09814158 -0.04472165
  0.16364227 -0.11583914  0.03029003  0.11782275  0.08742923 -0.10011274
 -0.03466554  0.04697214  0.11632703  0.04188078  0.00525158 -0.12730385
  0.18189636  0.1097854   0.16326913  0.04222019  0.16447537 -0.14451385
 -0.1545627   0.08800726  0.01399258 -0.0464872  -0.14338273 -0.05150747
 -0.01992478  0.09362397  0.0607051  -0.16822477 -0.12608144  0.10377415
  0.00461171  0.03104906 -0.07016635  0.08332998  0.04449069  0.09303353
 -0.03087505  0.12976526 -0.10489459  0.13341452  0.08943406 -0.08002871
  0.08706377  0.01788674  0.05566614  0.009881   -0.14977154  0.09172782
 -0.1113631   0.12290104  0.07677418 -0.04557501  0.0567966   0.01638215
 -0.08317431  0.0463911  -0.07524463 -0.12632063 -0.16278097  0.14916246
  0.08119941  0.01968027  0.09492717 -0.13435787]",[1],-1,1.0166165074316067,-1.0166165074316067
